OMRÅDE;ALDER;CIVILSTAND;TID;INDHOLD
Region Hovedstaden;53 år;Gift/separeret;2022K1;13104
Region Hovedstaden;53 år;Ugift;2022K1;5410
Region Hovedstaden;54 år;Fraskilt;2022K1;5575
Region Hovedstaden;54 år;Gift/separeret;2022K1;13844
Region Hovedstaden;54 år;Ugift;2022K1;5667
Region Hovedstaden;55 år;Fraskilt;2022K1;5778
Region Hovedstaden;55 år;Gift/separeret;2022K1;14834
Region Hovedstaden;55 år;Ugift;2022K1;5685
Region Hovedstaden;56 år;Fraskilt;2022K1;5745
Region Hovedstaden;56 år;Gift/separeret;2022K1;14393
Region Hovedstaden;56 år;Ugift;2022K1;5375
Region Hovedstaden;57 år;Fraskilt;2022K1;5429
Region Hovedstaden;57 år;Gift/separeret;2022K1;13687
Region Hovedstaden;57 år;Ugift;2022K1;5054
Region Hovedstaden;58 år;Fraskilt;2022K1;5257
Region Hovedstaden;58 år;Gift/separeret;2022K1;13284
Region Hovedstaden;58 år;Ugift;2022K1;4808
Region Hovedstaden;59 år;Fraskilt;2022K1;4880
Region Hovedstaden;59 år;Gift/separeret;2022K1;12228
Region Hovedstaden;59 år;Ugift;2022K1;4164
Region Hovedstaden;60 år;Fraskilt;2022K1;4477
Region Hovedstaden;60 år;Gift/separeret;2022K1;12034
Region Hovedstaden;60 år;Ugift;2022K1;3912
Region Hovedstaden;61 år;Fraskilt;2022K1;4305
Region Hovedstaden;61 år;Gift/separeret;2022K1;12043
Region Hovedstaden;61 år;Ugift;2022K1;3738
Region Hovedstaden;62 år;Fraskilt;2022K1;4051
Region Hovedstaden;62 år;Gift/separeret;2022K1;11213
Region Hovedstaden;62 år;Ugift;2022K1;3419
Region Hovedstaden;63 år;Fraskilt;2022K1;3791
Region Hovedstaden;63 år;Gift/separeret;2022K1;10942
Region Hovedstaden;63 år;Ugift;2022K1;3353
Region Hovedstaden;64 år;Fraskilt;2022K1;3629
Region Hovedstaden;64 år;Gift/separeret;2022K1;10796
Region Hovedstaden;64 år;Ugift;2022K1;3092
Region Hovedstaden;65 år;Fraskilt;2022K1;3502
Region Hovedstaden;65 år;Gift/separeret;2022K1;10779
Region Hovedstaden;65 år;Ugift;2022K1;2827
Region Hovedstaden;66 år;Fraskilt;2022K1;3392
Region Hovedstaden;66 år;Gift/separeret;2022K1;10302
Region Hovedstaden;66 år;Ugift;2022K1;2632
Region Hovedstaden;67 år;Fraskilt;2022K1;3245
Region Hovedstaden;67 år;Gift/separeret;2022K1;9905
Region Hovedstaden;67 år;Ugift;2022K1;2402
Region Hovedstaden;68 år;Fraskilt;2022K1;3267
Region Hovedstaden;68 år;Gift/separeret;2022K1;9868
Region Hovedstaden;68 år;Ugift;2022K1;2339
Region Hovedstaden;69 år;Fraskilt;2022K1;3151
Region Hovedstaden;69 år;Gift/separeret;2022K1;9527
Region Hovedstaden;69 år;Ugift;2022K1;2162
Region Hovedstaden;70 år;Fraskilt;2022K1;3049
Region Hovedstaden;70 år;Gift/separeret;2022K1;9284
Region Hovedstaden;70 år;Ugift;2022K1;1978
Region Hovedstaden;71 år;Fraskilt;2022K1;3130
Region Hovedstaden;71 år;Gift/separeret;2022K1;9557
Region Hovedstaden;71 år;Ugift;2022K1;1802
Region Hovedstaden;72 år;Fraskilt;2022K1;2974
Region Hovedstaden;72 år;Gift/separeret;2022K1;9327
Region Hovedstaden;72 år;Ugift;2022K1;1517
Region Hovedstaden;73 år;Fraskilt;2022K1;3140
Region Hovedstaden;73 år;Gift/separeret;2022K1;9777
Region Hovedstaden;73 år;Ugift;2022K1;1509
Region Hovedstaden;74 år;Fraskilt;2022K1;3271
Region Hovedstaden;74 år;Gift/separeret;2022K1;10201
Region Hovedstaden;74 år;Ugift;2022K1;1454
Region Hovedstaden;75 år;Fraskilt;2022K1;3375
Region Hovedstaden;75 år;Gift/separeret;2022K1;10312
Region Hovedstaden;75 år;Ugift;2022K1;1300
Region Hovedstaden;76 år;Fraskilt;2022K1;3062
Region Hovedstaden;76 år;Gift/separeret;2022K1;9424
Region Hovedstaden;76 år;Ugift;2022K1;1139
Region Hovedstaden;77 år;Fraskilt;2022K1;2774
Region Hovedstaden;77 år;Gift/separeret;2022K1;8583
Region Hovedstaden;77 år;Ugift;2022K1;975
Region Hovedstaden;78 år;Fraskilt;2022K1;2526
Region Hovedstaden;78 år;Gift/separeret;2022K1;7292
Region Hovedstaden;78 år;Ugift;2022K1;858
Region Hovedstaden;79 år;Fraskilt;2022K1;2215
Region Hovedstaden;79 år;Gift/separeret;2022K1;6547
Region Hovedstaden;79 år;Ugift;2022K1;690
Region Hovedstaden;80 år;Fraskilt;2022K1;1781
Region Hovedstaden;80 år;Gift/separeret;2022K1;5093
Region Hovedstaden;80 år;Ugift;2022K1;523
Region Hovedstaden;81 år;Fraskilt;2022K1;1650
Region Hovedstaden;81 år;Gift/separeret;2022K1;4645
Region Hovedstaden;81 år;Ugift;2022K1;472
Region Hovedstaden;82 år;Fraskilt;2022K1;1429
Region Hovedstaden;82 år;Gift/separeret;2022K1;3980
Region Hovedstaden;82 år;Ugift;2022K1;454
Region Hovedstaden;83 år;Fraskilt;2022K1;1289
Region Hovedstaden;83 år;Gift/separeret;2022K1;3405
Region Hovedstaden;83 år;Ugift;2022K1;394
Region Hovedstaden;84 år;Fraskilt;2022K1;1058
Region Hovedstaden;84 år;Gift/separeret;2022K1;2882
Region Hovedstaden;84 år;Ugift;2022K1;331
Region Hovedstaden;85 år;Fraskilt;2022K1;839
Region Hovedstaden;85 år;Gift/separeret;2022K1;2296
Region Hovedstaden;85 år;Ugift;2022K1;264
Region Hovedstaden;86 år;Fraskilt;2022K1;757
Region Hovedstaden;86 år;Gift/separeret;2022K1;1765
Region Hovedstaden;86 år;Ugift;2022K1;212
Region Hovedstaden;87 år;Fraskilt;2022K1;615
Region Hovedstaden;87 år;Gift/separeret;2022K1;1470
Region Hovedstaden;87 år;Ugift;2022K1;188
Region Hovedstaden;88 år;Fraskilt;2022K1;529
Region Hovedstaden;88 år;Gift/separeret;2022K1;1168
Region Hovedstaden;88 år;Ugift;2022K1;162
Region Hovedstaden;89 år;Fraskilt;2022K1;388
Region Hovedstaden;89 år;Gift/separeret;2022K1;867
Region Hovedstaden;89 år;Ugift;2022K1;134
Region Hovedstaden;90 år;Fraskilt;2022K1;340
Region Hovedstaden;90 år;Gift/separeret;2022K1;636
Region Hovedstaden;90 år;Ugift;2022K1;115
Region Hovedstaden;91 år;Fraskilt;2022K1;241
Region Hovedstaden;91 år;Gift/separeret;2022K1;431
Region Hovedstaden;91 år;Ugift;2022K1;90
Region Hovedstaden;92 år;Fraskilt;2022K1;199
Region Hovedstaden;92 år;Gift/separeret;2022K1;325
Region Hovedstaden;92 år;Ugift;2022K1;75
Region Hovedstaden;93 år;Fraskilt;2022K1;159
Region Hovedstaden;93 år;Gift/separeret;2022K1;239
Region Hovedstaden;93 år;Ugift;2022K1;69
Region Hovedstaden;94 år;Fraskilt;2022K1;106
Region Hovedstaden;94 år;Gift/separeret;2022K1;169
Region Hovedstaden;94 år;Ugift;2022K1;49
Region Hovedstaden;95 år;Fraskilt;2022K1;93
Region Hovedstaden;95 år;Gift/separeret;2022K1;82
Region Hovedstaden;95 år;Ugift;2022K1;29
Region Hovedstaden;96 år;Fraskilt;2022K1;63
Region Hovedstaden;96 år;Gift/separeret;2022K1;55
Region Hovedstaden;96 år;Ugift;2022K1;30
Region Hovedstaden;97 år;Fraskilt;2022K1;58
Region Hovedstaden;97 år;Gift/separeret;2022K1;43
Region Hovedstaden;97 år;Ugift;2022K1;21
Region Hovedstaden;98 år;Fraskilt;2022K1;33
Region Hovedstaden;98 år;Gift/separeret;2022K1;19
Region Hovedstaden;98 år;Ugift;2022K1;11
Region Hovedstaden;99 år;Fraskilt;2022K1;20
Region Hovedstaden;99 år;Gift/separeret;2022K1;13
Region Hovedstaden;99 år;Ugift;2022K1;5
Region Hovedstaden;100 år;Fraskilt;2022K1;17
Region Hovedstaden;100 år;Gift/separeret;2022K1;2
Region Hovedstaden;100 år;Ugift;2022K1;15
Region Hovedstaden;101 år;Fraskilt;2022K1;8
Region Hovedstaden;101 år;Gift/separeret;2022K1;0
Region Hovedstaden;101 år;Ugift;2022K1;8
Region Hovedstaden;102 år;Fraskilt;2022K1;4
Region Hovedstaden;102 år;Gift/separeret;2022K1;2
Region Hovedstaden;102 år;Ugift;2022K1;1
Region Hovedstaden;103 år;Fraskilt;2022K1;1
Region Hovedstaden;103 år;Gift/separeret;2022K1;2
Region Hovedstaden;103 år;Ugift;2022K1;1
Region Hovedstaden;104 år;Fraskilt;2022K1;2
Region Hovedstaden;104 år;Gift/separeret;2022K1;0
Region Hovedstaden;104 år;Ugift;2022K1;0
Region Hovedstaden;105 år;Fraskilt;2022K1;2
Region Hovedstaden;105 år;Gift/separeret;2022K1;0
Region Hovedstaden;105 år;Ugift;2022K1;0
Region Hovedstaden;106 år;Fraskilt;2022K1;1
Region Hovedstaden;106 år;Gift/separeret;2022K1;0
Region Hovedstaden;106 år;Ugift;2022K1;0
Region Hovedstaden;107 år;Fraskilt;2022K1;0
Region Hovedstaden;107 år;Gift/separeret;2022K1;0
Region Hovedstaden;107 år;Ugift;2022K1;0
Region Hovedstaden;108 år;Fraskilt;2022K1;0
Region Hovedstaden;108 år;Gift/separeret;2022K1;0
Region Hovedstaden;108 år;Ugift;2022K1;0
Region Hovedstaden;109 år;Fraskilt;2022K1;0
Region Hovedstaden;109 år;Gift/separeret;2022K1;0
Region Hovedstaden;109 år;Ugift;2022K1;0
Region Hovedstaden;110 år;Fraskilt;2022K1;0
Region Hovedstaden;110 år;Gift/separeret;2022K1;0
Region Hovedstaden;110 år;Ugift;2022K1;0
Region Hovedstaden;111 år;Fraskilt;2022K1;0
Region Hovedstaden;111 år;Gift/separeret;2022K1;0
Region Hovedstaden;111 år;Ugift;2022K1;0
Region Hovedstaden;112 år;Fraskilt;2022K1;0
Region Hovedstaden;112 år;Gift/separeret;2022K1;0
Region Hovedstaden;112 år;Ugift;2022K1;0
Region Hovedstaden;113 år;Fraskilt;2022K1;0
Region Hovedstaden;113 år;Gift/separeret;2022K1;0
Region Hovedstaden;113 år;Ugift;2022K1;0
Region Hovedstaden;114 år;Fraskilt;2022K1;0
Region Hovedstaden;114 år;Gift/separeret;2022K1;0
Region Hovedstaden;114 år;Ugift;2022K1;0
Region Hovedstaden;115 år;Fraskilt;2022K1;0
Region Hovedstaden;115 år;Gift/separeret;2022K1;0
Region Hovedstaden;115 år;Ugift;2022K1;0
Region Hovedstaden;116 år;Fraskilt;2022K1;0
Region Hovedstaden;116 år;Gift/separeret;2022K1;0
Region Hovedstaden;116 år;Ugift;2022K1;0
Region Hovedstaden;117 år;Fraskilt;2022K1;0
Region Hovedstaden;117 år;Gift/separeret;2022K1;0
Region Hovedstaden;117 år;Ugift;2022K1;0
Region Hovedstaden;118 år;Fraskilt;2022K1;0
Region Hovedstaden;118 år;Gift/separeret;2022K1;0
Region Hovedstaden;118 år;Ugift;2022K1;0
Region Hovedstaden;119 år;Fraskilt;2022K1;0
Region Hovedstaden;119 år;Gift/separeret;2022K1;0
Region Hovedstaden;119 år;Ugift;2022K1;0
Region Hovedstaden;120 år;Fraskilt;2022K1;0
Region Hovedstaden;120 år;Gift/separeret;2022K1;0
Region Hovedstaden;120 år;Ugift;2022K1;0
Region Hovedstaden;121 år;Fraskilt;2022K1;0
Region Hovedstaden;121 år;Gift/separeret;2022K1;0
Region Hovedstaden;121 år;Ugift;2022K1;0
Region Hovedstaden;122 år;Fraskilt;2022K1;0
Region Hovedstaden;122 år;Gift/separeret;2022K1;0
Region Hovedstaden;122 år;Ugift;2022K1;0
Region Hovedstaden;123 år;Fraskilt;2022K1;0
Region Hovedstaden;123 år;Gift/separeret;2022K1;0
Region Hovedstaden;123 år;Ugift;2022K1;0
Region Hovedstaden;124 år;Fraskilt;2022K1;0
Region Hovedstaden;124 år;Gift/separeret;2022K1;0
Region Hovedstaden;124 år;Ugift;2022K1;0
Region Hovedstaden;125 år;Fraskilt;2022K1;0
Region Hovedstaden;125 år;Gift/separeret;2022K1;0
Region Hovedstaden;125 år;Ugift;2022K1;0
København;I alt;Fraskilt;2022K1;55415
København;I alt;Gift/separeret;2022K1;149940
København;I alt;Ugift;2022K1;424752
København;0 år;Fraskilt;2022K1;0
København;0 år;Gift/separeret;2022K1;0
København;0 år;Ugift;2022K1;9713
København;1 år;Fraskilt;2022K1;0
København;1 år;Gift/separeret;2022K1;0
København;1 år;Ugift;2022K1;8283
København;2 år;Fraskilt;2022K1;0
København;2 år;Gift/separeret;2022K1;0
København;2 år;Ugift;2022K1;7688
København;3 år;Fraskilt;2022K1;0
København;3 år;Gift/separeret;2022K1;0
København;3 år;Ugift;2022K1;6788
København;4 år;Fraskilt;2022K1;0
København;4 år;Gift/separeret;2022K1;0
København;4 år;Ugift;2022K1;6681
København;5 år;Fraskilt;2022K1;0
København;5 år;Gift/separeret;2022K1;0
København;5 år;Ugift;2022K1;6314
København;6 år;Fraskilt;2022K1;0
København;6 år;Gift/separeret;2022K1;0
København;6 år;Ugift;2022K1;5739
København;7 år;Fraskilt;2022K1;0
København;7 år;Gift/separeret;2022K1;0
København;7 år;Ugift;2022K1;5623
København;8 år;Fraskilt;2022K1;0
København;8 år;Gift/separeret;2022K1;0
København;8 år;Ugift;2022K1;5449
København;9 år;Fraskilt;2022K1;0
København;9 år;Gift/separeret;2022K1;0
København;9 år;Ugift;2022K1;5576
København;10 år;Fraskilt;2022K1;0
København;10 år;Gift/separeret;2022K1;0
København;10 år;Ugift;2022K1;5564
København;11 år;Fraskilt;2022K1;0
København;11 år;Gift/separeret;2022K1;0
København;11 år;Ugift;2022K1;5723
København;12 år;Fraskilt;2022K1;0
København;12 år;Gift/separeret;2022K1;0
København;12 år;Ugift;2022K1;5561
København;13 år;Fraskilt;2022K1;0
København;13 år;Gift/separeret;2022K1;0
København;13 år;Ugift;2022K1;5449
København;14 år;Fraskilt;2022K1;0
København;14 år;Gift/separeret;2022K1;0
København;14 år;Ugift;2022K1;5272
København;15 år;Fraskilt;2022K1;0
København;15 år;Gift/separeret;2022K1;0
København;15 år;Ugift;2022K1;5195
København;16 år;Fraskilt;2022K1;0
København;16 år;Gift/separeret;2022K1;0
København;16 år;Ugift;2022K1;4881
København;17 år;Fraskilt;2022K1;0
København;17 år;Gift/separeret;2022K1;0
København;17 år;Ugift;2022K1;5014
København;18 år;Fraskilt;2022K1;0
København;18 år;Gift/separeret;2022K1;3
København;18 år;Ugift;2022K1;5163
København;19 år;Fraskilt;2022K1;0
København;19 år;Gift/separeret;2022K1;7
København;19 år;Ugift;2022K1;6001
København;20 år;Fraskilt;2022K1;0
København;20 år;Gift/separeret;2022K1;34
København;20 år;Ugift;2022K1;8153
København;21 år;Fraskilt;2022K1;1
København;21 år;Gift/separeret;2022K1;86
København;21 år;Ugift;2022K1;11851
København;22 år;Fraskilt;2022K1;12
København;22 år;Gift/separeret;2022K1;136
København;22 år;Ugift;2022K1;14201
København;23 år;Fraskilt;2022K1;15
København;23 år;Gift/separeret;2022K1;210
København;23 år;Ugift;2022K1;15566
København;24 år;Fraskilt;2022K1;21
København;24 år;Gift/separeret;2022K1;356
København;24 år;Ugift;2022K1;16687
København;25 år;Fraskilt;2022K1;43
København;25 år;Gift/separeret;2022K1;546
København;25 år;Ugift;2022K1;17237
København;26 år;Fraskilt;2022K1;74
København;26 år;Gift/separeret;2022K1;813
København;26 år;Ugift;2022K1;17652
København;27 år;Fraskilt;2022K1;85
København;27 år;Gift/separeret;2022K1;1246
København;27 år;Ugift;2022K1;17468
København;28 år;Fraskilt;2022K1;144
København;28 år;Gift/separeret;2022K1;1711
København;28 år;Ugift;2022K1;15852
København;29 år;Fraskilt;2022K1;170
København;29 år;Gift/separeret;2022K1;2293
København;29 år;Ugift;2022K1;14968
København;30 år;Fraskilt;2022K1;246
København;30 år;Gift/separeret;2022K1;2777
København;30 år;Ugift;2022K1;13394
København;31 år;Fraskilt;2022K1;241
København;31 år;Gift/separeret;2022K1;3158
København;31 år;Ugift;2022K1;12266
København;32 år;Fraskilt;2022K1;337
København;32 år;Gift/separeret;2022K1;3305
København;32 år;Ugift;2022K1;10802
København;33 år;Fraskilt;2022K1;403
København;33 år;Gift/separeret;2022K1;3701
København;33 år;Ugift;2022K1;9288
København;34 år;Fraskilt;2022K1;425
København;34 år;Gift/separeret;2022K1;3697
København;34 år;Ugift;2022K1;7896
København;35 år;Fraskilt;2022K1;448
København;35 år;Gift/separeret;2022K1;3752
København;35 år;Ugift;2022K1;7084
København;36 år;Fraskilt;2022K1;524
København;36 år;Gift/separeret;2022K1;3721
København;36 år;Ugift;2022K1;6247
København;37 år;Fraskilt;2022K1;596
København;37 år;Gift/separeret;2022K1;3769
København;37 år;Ugift;2022K1;5318
København;38 år;Fraskilt;2022K1;576
København;38 år;Gift/separeret;2022K1;3620
København;38 år;Ugift;2022K1;4796
København;39 år;Fraskilt;2022K1;684
København;39 år;Gift/separeret;2022K1;3583
København;39 år;Ugift;2022K1;4410
København;40 år;Fraskilt;2022K1;702
København;40 år;Gift/separeret;2022K1;3643
København;40 år;Ugift;2022K1;4110
København;41 år;Fraskilt;2022K1;837
København;41 år;Gift/separeret;2022K1;3804
København;41 år;Ugift;2022K1;3930
København;42 år;Fraskilt;2022K1;906
København;42 år;Gift/separeret;2022K1;3681
København;42 år;Ugift;2022K1;3822
København;43 år;Fraskilt;2022K1;1041
København;43 år;Gift/separeret;2022K1;3728
København;43 år;Ugift;2022K1;3500
København;44 år;Fraskilt;2022K1;1051
København;44 år;Gift/separeret;2022K1;3599
København;44 år;Ugift;2022K1;3143
København;45 år;Fraskilt;2022K1;1161
København;45 år;Gift/separeret;2022K1;3666
København;45 år;Ugift;2022K1;3186
København;46 år;Fraskilt;2022K1;1342
København;46 år;Gift/separeret;2022K1;3748
København;46 år;Ugift;2022K1;3258
København;47 år;Fraskilt;2022K1;1389
København;47 år;Gift/separeret;2022K1;3807
København;47 år;Ugift;2022K1;3125
København;48 år;Fraskilt;2022K1;1422
København;48 år;Gift/separeret;2022K1;3535
København;48 år;Ugift;2022K1;2872
København;49 år;Fraskilt;2022K1;1602
København;49 år;Gift/separeret;2022K1;3512
København;49 år;Ugift;2022K1;2835
København;50 år;Fraskilt;2022K1;1583
København;50 år;Gift/separeret;2022K1;3341
København;50 år;Ugift;2022K1;2469
København;51 år;Fraskilt;2022K1;1528
København;51 år;Gift/separeret;2022K1;3119
København;51 år;Ugift;2022K1;2326
København;52 år;Fraskilt;2022K1;1506
København;52 år;Gift/separeret;2022K1;3026
København;52 år;Ugift;2022K1;2172
København;53 år;Fraskilt;2022K1;1624
København;53 år;Gift/separeret;2022K1;3011
København;53 år;Ugift;2022K1;2204
København;54 år;Fraskilt;2022K1;1701
København;54 år;Gift/separeret;2022K1;3170
København;54 år;Ugift;2022K1;2238
København;55 år;Fraskilt;2022K1;1772
København;55 år;Gift/separeret;2022K1;3281
København;55 år;Ugift;2022K1;2175
København;56 år;Fraskilt;2022K1;1771
København;56 år;Gift/separeret;2022K1;3133
København;56 år;Ugift;2022K1;2036
København;57 år;Fraskilt;2022K1;1598
København;57 år;Gift/separeret;2022K1;3043
København;57 år;Ugift;2022K1;1922
København;58 år;Fraskilt;2022K1;1622
København;58 år;Gift/separeret;2022K1;2854
København;58 år;Ugift;2022K1;1811
København;59 år;Fraskilt;2022K1;1439
København;59 år;Gift/separeret;2022K1;2586
København;59 år;Ugift;2022K1;1603
København;60 år;Fraskilt;2022K1;1350
København;60 år;Gift/separeret;2022K1;2560
København;60 år;Ugift;2022K1;1446
København;61 år;Fraskilt;2022K1;1270
København;61 år;Gift/separeret;2022K1;2499
København;61 år;Ugift;2022K1;1393
København;62 år;Fraskilt;2022K1;1201
København;62 år;Gift/separeret;2022K1;2311
København;62 år;Ugift;2022K1;1280
København;63 år;Fraskilt;2022K1;1103
København;63 år;Gift/separeret;2022K1;2248
København;63 år;Ugift;2022K1;1203
København;64 år;Fraskilt;2022K1;1062
København;64 år;Gift/separeret;2022K1;2140
København;64 år;Ugift;2022K1;1119
København;65 år;Fraskilt;2022K1;1095
København;65 år;Gift/separeret;2022K1;2132
København;65 år;Ugift;2022K1;1067
København;66 år;Fraskilt;2022K1;1036
København;66 år;Gift/separeret;2022K1;2064
København;66 år;Ugift;2022K1;946
København;67 år;Fraskilt;2022K1;943
København;67 år;Gift/separeret;2022K1;1949
København;67 år;Ugift;2022K1;867
København;68 år;Fraskilt;2022K1;971
København;68 år;Gift/separeret;2022K1;1944
København;68 år;Ugift;2022K1;890
København;69 år;Fraskilt;2022K1;929
København;69 år;Gift/separeret;2022K1;1791
København;69 år;Ugift;2022K1;789
København;70 år;Fraskilt;2022K1;886
København;70 år;Gift/separeret;2022K1;1752
København;70 år;Ugift;2022K1;785
København;71 år;Fraskilt;2022K1;962
København;71 år;Gift/separeret;2022K1;1753
København;71 år;Ugift;2022K1;695
København;72 år;Fraskilt;2022K1;910
København;72 år;Gift/separeret;2022K1;1590
København;72 år;Ugift;2022K1;570
København;73 år;Fraskilt;2022K1;928
København;73 år;Gift/separeret;2022K1;1663
København;73 år;Ugift;2022K1;574
København;74 år;Fraskilt;2022K1;989
København;74 år;Gift/separeret;2022K1;1678
København;74 år;Ugift;2022K1;539
København;75 år;Fraskilt;2022K1;1001
København;75 år;Gift/separeret;2022K1;1574
København;75 år;Ugift;2022K1;460
København;76 år;Fraskilt;2022K1;880
København;76 år;Gift/separeret;2022K1;1414
København;76 år;Ugift;2022K1;433
København;77 år;Fraskilt;2022K1;799
København;77 år;Gift/separeret;2022K1;1258
København;77 år;Ugift;2022K1;357
København;78 år;Fraskilt;2022K1;755
København;78 år;Gift/separeret;2022K1;1101
København;78 år;Ugift;2022K1;293
København;79 år;Fraskilt;2022K1;634
København;79 år;Gift/separeret;2022K1;945
København;79 år;Ugift;2022K1;255
København;80 år;Fraskilt;2022K1;458
København;80 år;Gift/separeret;2022K1;705
København;80 år;Ugift;2022K1;167
København;81 år;Fraskilt;2022K1;447
København;81 år;Gift/separeret;2022K1;626
København;81 år;Ugift;2022K1;172
København;82 år;Fraskilt;2022K1;345
København;82 år;Gift/separeret;2022K1;554
København;82 år;Ugift;2022K1;172
København;83 år;Fraskilt;2022K1;377
København;83 år;Gift/separeret;2022K1;428
København;83 år;Ugift;2022K1;145
København;84 år;Fraskilt;2022K1;276
København;84 år;Gift/separeret;2022K1;324
København;84 år;Ugift;2022K1;118
København;85 år;Fraskilt;2022K1;210
København;85 år;Gift/separeret;2022K1;281
København;85 år;Ugift;2022K1;77
København;86 år;Fraskilt;2022K1;207
København;86 år;Gift/separeret;2022K1;218
København;86 år;Ugift;2022K1;64
København;87 år;Fraskilt;2022K1;147
København;87 år;Gift/separeret;2022K1;154
København;87 år;Ugift;2022K1;58
København;88 år;Fraskilt;2022K1;135
København;88 år;Gift/separeret;2022K1;138
København;88 år;Ugift;2022K1;40
