OMRÅDE;CIVILSTAND;TID;INDHOLD
København;Ugift;2009K1;317126
København;Ugift;2009K2;319778
København;Ugift;2009K3;319926
København;Ugift;2009K4;324313
København;Ugift;2010K1;325562
København;Ugift;2010K2;328670
København;Ugift;2010K3;328517
København;Ugift;2010K4;333929
København;Ugift;2011K1;335339
København;Ugift;2011K2;337717
København;Ugift;2011K3;337628
København;Ugift;2011K4;343028
København;Ugift;2012K1;343978
København;Ugift;2012K2;346995
København;Ugift;2012K3;346821
København;Ugift;2012K4;352000
København;Ugift;2013K1;353507
København;Ugift;2013K2;356849
København;Ugift;2013K3;356692
København;Ugift;2013K4;361813
København;Ugift;2014K1;362566
København;Ugift;2014K2;365720
København;Ugift;2014K3;365274
København;Ugift;2014K4;370940
København;Ugift;2015K1;371642
København;Ugift;2015K2;375047
København;Ugift;2015K3;374655
København;Ugift;2015K4;379545
København;Ugift;2016K1;381364
København;Ugift;2016K2;384161
København;Ugift;2016K3;383598
København;Ugift;2016K4;388897
København;Ugift;2017K1;389741
København;Ugift;2017K2;393512
København;Ugift;2017K3;392034
København;Ugift;2017K4;396546
København;Ugift;2018K1;398105
København;Ugift;2018K2;400873
København;Ugift;2018K3;400102
København;Ugift;2018K4;404978
København;Ugift;2019K1;405616
København;Ugift;2019K2;408833
København;Ugift;2019K3;408190
København;Ugift;2019K4;413168
København;Ugift;2020K1;412512
København;Ugift;2020K2;414072
København;Ugift;2020K3;414218
København;Ugift;2020K4;417782
København;Ugift;2021K1;418133
København;Ugift;2021K2;419742
København;Ugift;2021K3;419966
København;Ugift;2021K4;423793
København;Ugift;2022K1;424752
København;Gift/separeret;2008K1;128556
København;Gift/separeret;2008K2;128289
København;Gift/separeret;2008K3;128728
København;Gift/separeret;2008K4;130727
København;Gift/separeret;2009K1;130995
København;Gift/separeret;2009K2;130736
København;Gift/separeret;2009K3;131489
København;Gift/separeret;2009K4;133014
København;Gift/separeret;2010K1;133196
København;Gift/separeret;2010K2;132864
København;Gift/separeret;2010K3;133650
København;Gift/separeret;2010K4;135341
København;Gift/separeret;2011K1;135422
København;Gift/separeret;2011K2;135002
København;Gift/separeret;2011K3;135713
København;Gift/separeret;2011K4;136965
København;Gift/separeret;2012K1;136827
København;Gift/separeret;2012K2;136238
København;Gift/separeret;2012K3;136858
København;Gift/separeret;2012K4;137880
København;Gift/separeret;2013K1;138132
København;Gift/separeret;2013K2;137542
København;Gift/separeret;2013K3;137917
København;Gift/separeret;2013K4;139664
København;Gift/separeret;2014K1;138830
København;Gift/separeret;2014K2;138186
København;Gift/separeret;2014K3;138329
København;Gift/separeret;2014K4;139729
København;Gift/separeret;2015K1;139613
København;Gift/separeret;2015K2;139465
København;Gift/separeret;2015K3;139893
København;Gift/separeret;2015K4;141141
København;Gift/separeret;2016K1;140881
København;Gift/separeret;2016K2;140688
København;Gift/separeret;2016K3;141427
København;Gift/separeret;2016K4;143024
København;Gift/separeret;2017K1;143176
København;Gift/separeret;2017K2;142783
København;Gift/separeret;2017K3;143640
København;Gift/separeret;2017K4;145607
København;Gift/separeret;2018K1;145479
København;Gift/separeret;2018K2;145301
København;Gift/separeret;2018K3;146287
København;Gift/separeret;2018K4;148172
København;Gift/separeret;2019K1;147974
København;Gift/separeret;2019K2;147848
København;Gift/separeret;2019K3;148834
København;Gift/separeret;2019K4;150492
København;Gift/separeret;2020K1;150458
København;Gift/separeret;2020K2;149826
København;Gift/separeret;2020K3;149291
København;Gift/separeret;2020K4;150663
København;Gift/separeret;2021K1;150279
København;Gift/separeret;2021K2;149179
København;Gift/separeret;2021K3;149174
København;Gift/separeret;2021K4;150219
København;Gift/separeret;2022K1;149940
København;Enke/enkemand;2008K1;21555
København;Enke/enkemand;2008K2;21298
København;Enke/enkemand;2008K3;21066
København;Enke/enkemand;2008K4;20854
København;Enke/enkemand;2009K1;20600
København;Enke/enkemand;2009K2;20371
København;Enke/enkemand;2009K3;20134
København;Enke/enkemand;2009K4;19958
København;Enke/enkemand;2010K1;19761
København;Enke/enkemand;2010K2;19531
København;Enke/enkemand;2010K3;19307
København;Enke/enkemand;2010K4;19099
København;Enke/enkemand;2011K1;18963
København;Enke/enkemand;2011K2;18752
København;Enke/enkemand;2011K3;18584
København;Enke/enkemand;2011K4;18388
København;Enke/enkemand;2012K1;18201
København;Enke/enkemand;2012K2;18034
København;Enke/enkemand;2012K3;17899
København;Enke/enkemand;2012K4;17770
København;Enke/enkemand;2013K1;17524
København;Enke/enkemand;2013K2;17295
København;Enke/enkemand;2013K3;17154
København;Enke/enkemand;2013K4;17012
København;Enke/enkemand;2014K1;16918
København;Enke/enkemand;2014K2;16810
København;Enke/enkemand;2014K3;16725
København;Enke/enkemand;2014K4;16584
København;Enke/enkemand;2015K1;16492
København;Enke/enkemand;2015K2;16299
København;Enke/enkemand;2015K3;16182
København;Enke/enkemand;2015K4;16094
København;Enke/enkemand;2016K1;16037
København;Enke/enkemand;2016K2;15936
København;Enke/enkemand;2016K3;15787
København;Enke/enkemand;2016K4;15720
København;Enke/enkemand;2017K1;15607
København;Enke/enkemand;2017K2;15490
København;Enke/enkemand;2017K3;15417
København;Enke/enkemand;2017K4;15333
København;Enke/enkemand;2018K1;15238
København;Enke/enkemand;2018K2;15137
København;Enke/enkemand;2018K3;15012
København;Enke/enkemand;2018K4;14925
København;Enke/enkemand;2019K1;14868
København;Enke/enkemand;2019K2;14787
København;Enke/enkemand;2019K3;14713
København;Enke/enkemand;2019K4;14679
København;Enke/enkemand;2020K1;14630
København;Enke/enkemand;2020K2;14558
København;Enke/enkemand;2020K3;14502
København;Enke/enkemand;2020K4;14428
København;Enke/enkemand;2021K1;14426
København;Enke/enkemand;2021K2;14363
København;Enke/enkemand;2021K3;14351
København;Enke/enkemand;2021K4;14296
København;Enke/enkemand;2022K1;14324
København;Fraskilt;2008K1;50089
København;Fraskilt;2008K2;50160
København;Fraskilt;2008K3;50024
København;Fraskilt;2008K4;49836
København;Fraskilt;2009K1;49853
København;Fraskilt;2009K2;49774
København;Fraskilt;2009K3;49848
København;Fraskilt;2009K4;49633
København;Fraskilt;2010K1;49689
København;Fraskilt;2010K2;49837
København;Fraskilt;2010K3;49725
København;Fraskilt;2010K4;49662
København;Fraskilt;2011K1;49818
København;Fraskilt;2011K2;50088
København;Fraskilt;2011K3;50064
København;Fraskilt;2011K4;50062
København;Fraskilt;2012K1;50044
København;Fraskilt;2012K2;50313
København;Fraskilt;2012K3;50322
København;Fraskilt;2012K4;50270
København;Fraskilt;2013K1;50277
København;Fraskilt;2013K2;50567
København;Fraskilt;2013K3;50616
København;Fraskilt;2013K4;50511
København;Fraskilt;2014K1;51243
København;Fraskilt;2014K2;51660
København;Fraskilt;2014K3;51959
København;Fraskilt;2014K4;52260
København;Fraskilt;2015K1;52437
København;Fraskilt;2015K2;52538
København;Fraskilt;2015K3;52795
København;Fraskilt;2015K4;52919
København;Fraskilt;2016K1;53199
København;Fraskilt;2016K2;53446
København;Fraskilt;2016K3;53723
København;Fraskilt;2016K4;53807
København;Fraskilt;2017K1;53957
København;Fraskilt;2017K2;54272
København;Fraskilt;2017K3;54275
København;Fraskilt;2017K4;54336
København;Fraskilt;2018K1;54466
København;Fraskilt;2018K2;54682
København;Fraskilt;2018K3;54697
København;Fraskilt;2018K4;54623
København;Fraskilt;2019K1;54946
København;Fraskilt;2019K2;54882
København;Fraskilt;2019K3;54771
København;Fraskilt;2019K4;54682
København;Fraskilt;2020K1;54740
København;Fraskilt;2020K2;54993
København;Fraskilt;2020K3;55024
København;Fraskilt;2020K4;55063
København;Fraskilt;2021K1;55279
København;Fraskilt;2021K2;55394
København;Fraskilt;2021K3;55299
København;Fraskilt;2021K4;55305
København;Fraskilt;2022K1;55415
Frederiksberg;I alt;2008K1;93444
Frederiksberg;I alt;2008K2;93848
Frederiksberg;I alt;2008K3;93921
Frederiksberg;I alt;2008K4;95005
Frederiksberg;I alt;2009K1;95029
Frederiksberg;I alt;2009K2;95429
Frederiksberg;I alt;2009K3;95565
Frederiksberg;I alt;2009K4;96720
Frederiksberg;I alt;2010K1;96718
Frederiksberg;I alt;2010K2;97368
Frederiksberg;I alt;2010K3;97517
Frederiksberg;I alt;2010K4;98789
Frederiksberg;I alt;2011K1;98782
Frederiksberg;I alt;2011K2;99237
Frederiksberg;I alt;2011K3;99157
Frederiksberg;I alt;2011K4;100257
Frederiksberg;I alt;2012K1;100215
Frederiksberg;I alt;2012K2;100814
Frederiksberg;I alt;2012K3;100637
Frederiksberg;I alt;2012K4;101951
Frederiksberg;I alt;2013K1;102029
Frederiksberg;I alt;2013K2;102306
Frederiksberg;I alt;2013K3;101959
Frederiksberg;I alt;2013K4;102751
Frederiksberg;I alt;2014K1;102717
Frederiksberg;I alt;2014K2;102682
Frederiksberg;I alt;2014K3;102658
Frederiksberg;I alt;2014K4;103405
Frederiksberg;I alt;2015K1;103192
Frederiksberg;I alt;2015K2;103732
Frederiksberg;I alt;2015K3;103666
Frederiksberg;I alt;2015K4;104612
Frederiksberg;I alt;2016K1;104481
Frederiksberg;I alt;2016K2;104538
Frederiksberg;I alt;2016K3;104180
Frederiksberg;I alt;2016K4;105192
Frederiksberg;I alt;2017K1;105037
Frederiksberg;I alt;2017K2;105002
Frederiksberg;I alt;2017K3;104641
Frederiksberg;I alt;2017K4;105132
Frederiksberg;I alt;2018K1;104410
Frederiksberg;I alt;2018K2;104553
Frederiksberg;I alt;2018K3;103914
Frederiksberg;I alt;2018K4;104735
Frederiksberg;I alt;2019K1;103960
Frederiksberg;I alt;2019K2;104226
Frederiksberg;I alt;2019K3;103725
Frederiksberg;I alt;2019K4;104987
Frederiksberg;I alt;2020K1;104305
Frederiksberg;I alt;2020K2;104294
Frederiksberg;I alt;2020K3;104118
Frederiksberg;I alt;2020K4;104351
Frederiksberg;I alt;2021K1;103677
Frederiksberg;I alt;2021K2;103284
Frederiksberg;I alt;2021K3;102940
Frederiksberg;I alt;2021K4;103782
Frederiksberg;I alt;2022K1;103608
Frederiksberg;Ugift;2008K1;50734
Frederiksberg;Ugift;2008K2;51256
Frederiksberg;Ugift;2008K3;51247
Frederiksberg;Ugift;2008K4;52060
Frederiksberg;Ugift;2009K1;52113
Frederiksberg;Ugift;2009K2;52682
Frederiksberg;Ugift;2009K3;52614
Frederiksberg;Ugift;2009K4;53449
Frederiksberg;Ugift;2010K1;53606
Frederiksberg;Ugift;2010K2;54358
Frederiksberg;Ugift;2010K3;54366
Frederiksberg;Ugift;2010K4;55369
Frederiksberg;Ugift;2011K1;55426
Frederiksberg;Ugift;2011K2;56100
Frederiksberg;Ugift;2011K3;55994
Frederiksberg;Ugift;2011K4;56920
Frederiksberg;Ugift;2012K1;57008
Frederiksberg;Ugift;2012K2;57712
Frederiksberg;Ugift;2012K3;57514
Frederiksberg;Ugift;2012K4;58548
Frederiksberg;Ugift;2013K1;58726
Frederiksberg;Ugift;2013K2;59154
Frederiksberg;Ugift;2013K3;58862
Frederiksberg;Ugift;2013K4;59414
Frederiksberg;Ugift;2014K1;59507
Frederiksberg;Ugift;2014K2;59630
Frederiksberg;Ugift;2014K3;59484
Frederiksberg;Ugift;2014K4;60045
Frederiksberg;Ugift;2015K1;59992
Frederiksberg;Ugift;2015K2;60584
Frederiksberg;Ugift;2015K3;60417
Frederiksberg;Ugift;2015K4;61072
Frederiksberg;Ugift;2016K1;60975
Frederiksberg;Ugift;2016K2;61177
Frederiksberg;Ugift;2016K3;60772
Frederiksberg;Ugift;2016K4;61483
Frederiksberg;Ugift;2017K1;61445
Frederiksberg;Ugift;2017K2;61568
Frederiksberg;Ugift;2017K3;61137
Frederiksberg;Ugift;2017K4;61475
Frederiksberg;Ugift;2018K1;60909
Frederiksberg;Ugift;2018K2;61269
Frederiksberg;Ugift;2018K3;60596
Frederiksberg;Ugift;2018K4;61191
Frederiksberg;Ugift;2019K1;60552
Frederiksberg;Ugift;2019K2;60983
Frederiksberg;Ugift;2019K3;60364
Frederiksberg;Ugift;2019K4;61305
Frederiksberg;Ugift;2020K1;60781
Frederiksberg;Ugift;2020K2;60894
Frederiksberg;Ugift;2020K3;60802
Frederiksberg;Ugift;2020K4;61020
Frederiksberg;Ugift;2021K1;60521
Frederiksberg;Ugift;2021K2;60409
Frederiksberg;Ugift;2021K3;60220
Frederiksberg;Ugift;2021K4;60957
Frederiksberg;Ugift;2022K1;60943
Frederiksberg;Gift/separeret;2008K1;27703
Frederiksberg;Gift/separeret;2008K2;27601
Frederiksberg;Gift/separeret;2008K3;27751
Frederiksberg;Gift/separeret;2008K4;28109
Frederiksberg;Gift/separeret;2009K1;28103
Frederiksberg;Gift/separeret;2009K2;27902
Frederiksberg;Gift/separeret;2009K3;28116
Frederiksberg;Gift/separeret;2009K4;28549
Frederiksberg;Gift/separeret;2010K1;28428
Frederiksberg;Gift/separeret;2010K2;28297
Frederiksberg;Gift/separeret;2010K3;28445
Frederiksberg;Gift/separeret;2010K4;28677
Frederiksberg;Gift/separeret;2011K1;28606
Frederiksberg;Gift/separeret;2011K2;28402
Frederiksberg;Gift/separeret;2011K3;28453
Frederiksberg;Gift/separeret;2011K4;28666
Frederiksberg;Gift/separeret;2012K1;28553
Frederiksberg;Gift/separeret;2012K2;28439
Frederiksberg;Gift/separeret;2012K3;28529
Frederiksberg;Gift/separeret;2012K4;28759
Frederiksberg;Gift/separeret;2013K1;28746
Frederiksberg;Gift/separeret;2013K2;28587
Frederiksberg;Gift/separeret;2013K3;28525
Frederiksberg;Gift/separeret;2013K4;28807
Frederiksberg;Gift/separeret;2014K1;28593
Frederiksberg;Gift/separeret;2014K2;28373
Frederiksberg;Gift/separeret;2014K3;28452
Frederiksberg;Gift/separeret;2014K4;28639
Frederiksberg;Gift/separeret;2015K1;28532
Frederiksberg;Gift/separeret;2015K2;28540
Frederiksberg;Gift/separeret;2015K3;28614
Frederiksberg;Gift/separeret;2015K4;28893
Frederiksberg;Gift/separeret;2016K1;28862
Frederiksberg;Gift/separeret;2016K2;28708
Frederiksberg;Gift/separeret;2016K3;28722
Frederiksberg;Gift/separeret;2016K4;28976
Frederiksberg;Gift/separeret;2017K1;28849
Frederiksberg;Gift/separeret;2017K2;28688
Frederiksberg;Gift/separeret;2017K3;28819
Frederiksberg;Gift/separeret;2017K4;29029
Frederiksberg;Gift/separeret;2018K1;28895
Frederiksberg;Gift/separeret;2018K2;28708
Frederiksberg;Gift/separeret;2018K3;28789
Frederiksberg;Gift/separeret;2018K4;29073
Frederiksberg;Gift/separeret;2019K1;28950
Frederiksberg;Gift/separeret;2019K2;28833
Frederiksberg;Gift/separeret;2019K3;28949
Frederiksberg;Gift/separeret;2019K4;29302
Frederiksberg;Gift/separeret;2020K1;29185
Frederiksberg;Gift/separeret;2020K2;28996
Frederiksberg;Gift/separeret;2020K3;28951
Frederiksberg;Gift/separeret;2020K4;28969
Frederiksberg;Gift/separeret;2021K1;28838
Frederiksberg;Gift/separeret;2021K2;28587
Frederiksberg;Gift/separeret;2021K3;28482
Frederiksberg;Gift/separeret;2021K4;28606
Frederiksberg;Gift/separeret;2022K1;28477
Frederiksberg;Enke/enkemand;2008K1;5715
Frederiksberg;Enke/enkemand;2008K2;5672
Frederiksberg;Enke/enkemand;2008K3;5629
Frederiksberg;Enke/enkemand;2008K4;5585
Frederiksberg;Enke/enkemand;2009K1;5555
Frederiksberg;Enke/enkemand;2009K2;5497
Frederiksberg;Enke/enkemand;2009K3;5466
Frederiksberg;Enke/enkemand;2009K4;5422
Frederiksberg;Enke/enkemand;2010K1;5359
Frederiksberg;Enke/enkemand;2010K2;5334
Frederiksberg;Enke/enkemand;2010K3;5308
Frederiksberg;Enke/enkemand;2010K4;5294
Frederiksberg;Enke/enkemand;2011K1;5248
Frederiksberg;Enke/enkemand;2011K2;5209
Frederiksberg;Enke/enkemand;2011K3;5176
Frederiksberg;Enke/enkemand;2011K4;5151
Frederiksberg;Enke/enkemand;2012K1;5138
Frederiksberg;Enke/enkemand;2012K2;5105
Frederiksberg;Enke/enkemand;2012K3;5038
Frederiksberg;Enke/enkemand;2012K4;5012
Frederiksberg;Enke/enkemand;2013K1;4973
Frederiksberg;Enke/enkemand;2013K2;4920
Frederiksberg;Enke/enkemand;2013K3;4897
Frederiksberg;Enke/enkemand;2013K4;4867
Frederiksberg;Enke/enkemand;2014K1;4823
Frederiksberg;Enke/enkemand;2014K2;4811
Frederiksberg;Enke/enkemand;2014K3;4793
Frederiksberg;Enke/enkemand;2014K4;4761
Frederiksberg;Enke/enkemand;2015K1;4706
Frederiksberg;Enke/enkemand;2015K2;4660
Frederiksberg;Enke/enkemand;2015K3;4628
Frederiksberg;Enke/enkemand;2015K4;4602
Frederiksberg;Enke/enkemand;2016K1;4573
Frederiksberg;Enke/enkemand;2016K2;4544
Frederiksberg;Enke/enkemand;2016K3;4532
Frederiksberg;Enke/enkemand;2016K4;4528
Frederiksberg;Enke/enkemand;2017K1;4495
Frederiksberg;Enke/enkemand;2017K2;4451
Frederiksberg;Enke/enkemand;2017K3;4418
Frederiksberg;Enke/enkemand;2017K4;4380
Frederiksberg;Enke/enkemand;2018K1;4372
Frederiksberg;Enke/enkemand;2018K2;4339
Frederiksberg;Enke/enkemand;2018K3;4315
Frederiksberg;Enke/enkemand;2018K4;4284
Frederiksberg;Enke/enkemand;2019K1;4253
Frederiksberg;Enke/enkemand;2019K2;4254
Frederiksberg;Enke/enkemand;2019K3;4267
Frederiksberg;Enke/enkemand;2019K4;4256
Frederiksberg;Enke/enkemand;2020K1;4220
Frederiksberg;Enke/enkemand;2020K2;4221
Frederiksberg;Enke/enkemand;2020K3;4204
Frederiksberg;Enke/enkemand;2020K4;4198
Frederiksberg;Enke/enkemand;2021K1;4161
Frederiksberg;Enke/enkemand;2021K2;4137
Frederiksberg;Enke/enkemand;2021K3;4117
Frederiksberg;Enke/enkemand;2021K4;4111
Frederiksberg;Enke/enkemand;2022K1;4087
Frederiksberg;Fraskilt;2008K1;9292
Frederiksberg;Fraskilt;2008K2;9319
Frederiksberg;Fraskilt;2008K3;9294
Frederiksberg;Fraskilt;2008K4;9251
Frederiksberg;Fraskilt;2009K1;9258
Frederiksberg;Fraskilt;2009K2;9348
Frederiksberg;Fraskilt;2009K3;9369
Frederiksberg;Fraskilt;2009K4;9300
Frederiksberg;Fraskilt;2010K1;9325
Frederiksberg;Fraskilt;2010K2;9379
Frederiksberg;Fraskilt;2010K3;9398
Frederiksberg;Fraskilt;2010K4;9449
Frederiksberg;Fraskilt;2011K1;9502
Frederiksberg;Fraskilt;2011K2;9526
Frederiksberg;Fraskilt;2011K3;9534
Frederiksberg;Fraskilt;2011K4;9520
Frederiksberg;Fraskilt;2012K1;9516
Frederiksberg;Fraskilt;2012K2;9558
Frederiksberg;Fraskilt;2012K3;9556
Frederiksberg;Fraskilt;2012K4;9632
Frederiksberg;Fraskilt;2013K1;9584
Frederiksberg;Fraskilt;2013K2;9645
Frederiksberg;Fraskilt;2013K3;9675
Frederiksberg;Fraskilt;2013K4;9663
Frederiksberg;Fraskilt;2014K1;9794
Frederiksberg;Fraskilt;2014K2;9868
Frederiksberg;Fraskilt;2014K3;9929
Frederiksberg;Fraskilt;2014K4;9960
Frederiksberg;Fraskilt;2015K1;9962
Frederiksberg;Fraskilt;2015K2;9948
Frederiksberg;Fraskilt;2015K3;10007
Frederiksberg;Fraskilt;2015K4;10045
Frederiksberg;Fraskilt;2016K1;10071
Frederiksberg;Fraskilt;2016K2;10109
Frederiksberg;Fraskilt;2016K3;10154
Frederiksberg;Fraskilt;2016K4;10205
Frederiksberg;Fraskilt;2017K1;10248
Frederiksberg;Fraskilt;2017K2;10295
Frederiksberg;Fraskilt;2017K3;10267
Frederiksberg;Fraskilt;2017K4;10248
Frederiksberg;Fraskilt;2018K1;10234
Frederiksberg;Fraskilt;2018K2;10237
Frederiksberg;Fraskilt;2018K3;10214
Frederiksberg;Fraskilt;2018K4;10187
Frederiksberg;Fraskilt;2019K1;10205
Frederiksberg;Fraskilt;2019K2;10156
Frederiksberg;Fraskilt;2019K3;10145
Frederiksberg;Fraskilt;2019K4;10124
Frederiksberg;Fraskilt;2020K1;10119
Frederiksberg;Fraskilt;2020K2;10183
Frederiksberg;Fraskilt;2020K3;10161
Frederiksberg;Fraskilt;2020K4;10164
Frederiksberg;Fraskilt;2021K1;10157
Frederiksberg;Fraskilt;2021K2;10151
Frederiksberg;Fraskilt;2021K3;10121
Frederiksberg;Fraskilt;2021K4;10108
Frederiksberg;Fraskilt;2022K1;10101
Dragør;I alt;2008K1;13261
Dragør;I alt;2008K2;13315
Dragør;I alt;2008K3;13350
Dragør;I alt;2008K4;13452
Dragør;I alt;2009K1;13411
Dragør;I alt;2009K2;13416
Dragør;I alt;2009K3;13460
Dragør;I alt;2009K4;13550
Dragør;I alt;2010K1;13564
Dragør;I alt;2010K2;13591
Dragør;I alt;2010K3;13661
Dragør;I alt;2010K4;13710
Dragør;I alt;2011K1;13717
Dragør;I alt;2011K2;13743
Dragør;I alt;2011K3;13741
Dragør;I alt;2011K4;13722
Dragør;I alt;2012K1;13692
Dragør;I alt;2012K2;13723
Dragør;I alt;2012K3;13807
Dragør;I alt;2012K4;13847
Dragør;I alt;2013K1;13917
Dragør;I alt;2013K2;13880
Dragør;I alt;2013K3;13883
Dragør;I alt;2013K4;13913
Dragør;I alt;2014K1;13977
Dragør;I alt;2014K2;13950
Dragør;I alt;2014K3;13951
Dragør;I alt;2014K4;13970
Dragør;I alt;2015K1;14028
Dragør;I alt;2015K2;13969
Dragør;I alt;2015K3;14051
Dragør;I alt;2015K4;14106
Dragør;I alt;2016K1;14142
Dragør;I alt;2016K2;14146
Dragør;I alt;2016K3;14206
Dragør;I alt;2016K4;14225
Dragør;I alt;2017K1;14288
Dragør;I alt;2017K2;14253
Dragør;I alt;2017K3;14263
Dragør;I alt;2017K4;14269
Dragør;I alt;2018K1;14272
Dragør;I alt;2018K2;14222
Dragør;I alt;2018K3;14201
Dragør;I alt;2018K4;14279
Dragør;I alt;2019K1;14270
Dragør;I alt;2019K2;14321
Dragør;I alt;2019K3;14394
Dragør;I alt;2019K4;14475
Dragør;I alt;2020K1;14494
Dragør;I alt;2020K2;14508
Dragør;I alt;2020K3;14515
Dragør;I alt;2020K4;14497
Dragør;I alt;2021K1;14569
Dragør;I alt;2021K2;14575
Dragør;I alt;2021K3;14588
Dragør;I alt;2021K4;14616
Dragør;I alt;2022K1;14640
Dragør;Ugift;2008K1;4895
Dragør;Ugift;2008K2;4946
Dragør;Ugift;2008K3;4964
Dragør;Ugift;2008K4;5013
Dragør;Ugift;2009K1;5001
Dragør;Ugift;2009K2;5025
Dragør;Ugift;2009K3;5035
Dragør;Ugift;2009K4;5079
Dragør;Ugift;2010K1;5086
Dragør;Ugift;2010K2;5124
Dragør;Ugift;2010K3;5173
Dragør;Ugift;2010K4;5199
Dragør;Ugift;2011K1;5206
Dragør;Ugift;2011K2;5234
Dragør;Ugift;2011K3;5237
