OMRÅDE;CIVILSTAND;TID;INDHOLD
Tårnby;Gift/separeret;2012K1;16909
Tårnby;Gift/separeret;2012K2;16817
Tårnby;Gift/separeret;2012K3;16872
Tårnby;Gift/separeret;2012K4;16887
Tårnby;Gift/separeret;2013K1;16918
Tårnby;Gift/separeret;2013K2;16830
Tårnby;Gift/separeret;2013K3;16833
Tårnby;Gift/separeret;2013K4;16938
Tårnby;Gift/separeret;2014K1;16874
Tårnby;Gift/separeret;2014K2;16812
Tårnby;Gift/separeret;2014K3;16808
Tårnby;Gift/separeret;2014K4;16878
Tårnby;Gift/separeret;2015K1;16884
Tårnby;Gift/separeret;2015K2;16819
Tårnby;Gift/separeret;2015K3;16853
Tårnby;Gift/separeret;2015K4;16925
Tårnby;Gift/separeret;2016K1;16863
Tårnby;Gift/separeret;2016K2;16814
Tårnby;Gift/separeret;2016K3;16780
Tårnby;Gift/separeret;2016K4;16859
Tårnby;Gift/separeret;2017K1;16761
Tårnby;Gift/separeret;2017K2;16674
Tårnby;Gift/separeret;2017K3;16680
Tårnby;Gift/separeret;2017K4;16797
Tårnby;Gift/separeret;2018K1;16742
Tårnby;Gift/separeret;2018K2;16647
Tårnby;Gift/separeret;2018K3;16599
Tårnby;Gift/separeret;2018K4;16721
Tårnby;Gift/separeret;2019K1;16671
Tårnby;Gift/separeret;2019K2;16591
Tårnby;Gift/separeret;2019K3;16598
Tårnby;Gift/separeret;2019K4;16682
Tårnby;Gift/separeret;2020K1;16660
Tårnby;Gift/separeret;2020K2;16526
Tårnby;Gift/separeret;2020K3;16466
Tårnby;Gift/separeret;2020K4;16447
Tårnby;Gift/separeret;2021K1;16375
Tårnby;Gift/separeret;2021K2;16341
Tårnby;Gift/separeret;2021K3;16294
Tårnby;Gift/separeret;2021K4;16328
Tårnby;Gift/separeret;2022K1;16276
Albertslund;Fraskilt;2008K1;2400
Albertslund;Fraskilt;2008K2;2412
Albertslund;Fraskilt;2008K3;2422
Albertslund;Fraskilt;2008K4;2402
Albertslund;Fraskilt;2009K1;2390
Albertslund;Fraskilt;2009K2;2409
Albertslund;Fraskilt;2009K3;2435
Albertslund;Fraskilt;2009K4;2439
Albertslund;Fraskilt;2010K1;2451
Albertslund;Fraskilt;2010K2;2459
Albertslund;Fraskilt;2010K3;2455
Albertslund;Fraskilt;2010K4;2474
Albertslund;Fraskilt;2011K1;2502
Albertslund;Fraskilt;2011K2;2499
Albertslund;Fraskilt;2011K3;2495
Albertslund;Fraskilt;2011K4;2509
Albertslund;Fraskilt;2012K1;2506
Albertslund;Fraskilt;2012K2;2516
Albertslund;Fraskilt;2012K3;2543
Albertslund;Fraskilt;2012K4;2541
Albertslund;Fraskilt;2013K1;2531
Albertslund;Fraskilt;2013K2;2544
Albertslund;Fraskilt;2013K3;2559
Albertslund;Fraskilt;2013K4;2552
Albertslund;Fraskilt;2014K1;2579
Albertslund;Fraskilt;2014K2;2618
Albertslund;Fraskilt;2014K3;2639
Albertslund;Fraskilt;2014K4;2653
Albertslund;Fraskilt;2015K1;2670
Albertslund;Fraskilt;2015K2;2655
Albertslund;Fraskilt;2015K3;2683
Albertslund;Fraskilt;2015K4;2681
Albertslund;Fraskilt;2016K1;2712
Albertslund;Fraskilt;2016K2;2710
Albertslund;Fraskilt;2016K3;2729
Albertslund;Fraskilt;2016K4;2742
Albertslund;Fraskilt;2017K1;2752
Albertslund;Fraskilt;2017K2;2769
Albertslund;Fraskilt;2017K3;2769
Albertslund;Fraskilt;2017K4;2752
Albertslund;Fraskilt;2018K1;2763
Albertslund;Fraskilt;2018K2;2782
Albertslund;Fraskilt;2018K3;2775
Albertslund;Fraskilt;2018K4;2768
Albertslund;Fraskilt;2019K1;2771
Albertslund;Fraskilt;2019K2;2762
Albertslund;Fraskilt;2019K3;2763
Albertslund;Fraskilt;2019K4;2733
Albertslund;Fraskilt;2020K1;2726
Albertslund;Fraskilt;2020K2;2742
Albertslund;Fraskilt;2020K3;2745
Albertslund;Fraskilt;2020K4;2747
Albertslund;Fraskilt;2021K1;2751
Albertslund;Fraskilt;2021K2;2751
Albertslund;Fraskilt;2021K3;2761
Albertslund;Fraskilt;2021K4;2770
Albertslund;Fraskilt;2022K1;2781
Albertslund;Gift/separeret;2008K1;10669
Albertslund;Gift/separeret;2008K2;10606
Albertslund;Gift/separeret;2008K3;10669
Albertslund;Gift/separeret;2008K4;10785
Albertslund;Gift/separeret;2009K1;10801
Albertslund;Gift/separeret;2009K2;10820
Albertslund;Gift/separeret;2009K3;10803
Albertslund;Gift/separeret;2009K4;10829
Albertslund;Gift/separeret;2010K1;10800
Albertslund;Gift/separeret;2010K2;10796
Albertslund;Gift/separeret;2010K3;10765
Albertslund;Gift/separeret;2010K4;10791
Albertslund;Gift/separeret;2011K1;10758
Albertslund;Gift/separeret;2011K2;10759
Albertslund;Gift/separeret;2011K3;10724
Albertslund;Gift/separeret;2011K4;10715
Albertslund;Gift/separeret;2012K1;10682
Albertslund;Gift/separeret;2012K2;10641
Albertslund;Gift/separeret;2012K3;10605
Albertslund;Gift/separeret;2012K4;10592
Albertslund;Gift/separeret;2013K1;10570
Albertslund;Gift/separeret;2013K2;10493
Albertslund;Gift/separeret;2013K3;10482
Albertslund;Gift/separeret;2013K4;10515
Albertslund;Gift/separeret;2014K1;10454
Albertslund;Gift/separeret;2014K2;10417
Albertslund;Gift/separeret;2014K3;10377
Albertslund;Gift/separeret;2014K4;10373
Albertslund;Gift/separeret;2015K1;10344
Albertslund;Gift/separeret;2015K2;10301
Albertslund;Gift/separeret;2015K3;10258
Albertslund;Gift/separeret;2015K4;10231
Albertslund;Gift/separeret;2016K1;10227
Albertslund;Gift/separeret;2016K2;10201
Albertslund;Gift/separeret;2016K3;10190
Albertslund;Gift/separeret;2016K4;10169
Albertslund;Gift/separeret;2017K1;10177
Albertslund;Gift/separeret;2017K2;10183
Albertslund;Gift/separeret;2017K3;10176
Albertslund;Gift/separeret;2017K4;10174
Albertslund;Gift/separeret;2018K1;10112
Albertslund;Gift/separeret;2018K2;10068
Albertslund;Gift/separeret;2018K3;10112
Albertslund;Gift/separeret;2018K4;10132
Albertslund;Gift/separeret;2019K1;10149
Albertslund;Gift/separeret;2019K2;10078
Albertslund;Gift/separeret;2019K3;10049
Albertslund;Gift/separeret;2019K4;10010
Albertslund;Gift/separeret;2020K1;10054
Albertslund;Gift/separeret;2020K2;9990
Albertslund;Gift/separeret;2020K3;9915
Albertslund;Gift/separeret;2020K4;9893
Albertslund;Gift/separeret;2021K1;9840
Albertslund;Gift/separeret;2021K2;9775
Albertslund;Gift/separeret;2021K3;9766
Albertslund;Gift/separeret;2021K4;9828
Albertslund;Gift/separeret;2022K1;9895
Ballerup;Fraskilt;2008K1;4348
Ballerup;Fraskilt;2008K2;4367
Ballerup;Fraskilt;2008K3;4353
Ballerup;Fraskilt;2008K4;4344
Ballerup;Fraskilt;2009K1;4361
Ballerup;Fraskilt;2009K2;4398
Ballerup;Fraskilt;2009K3;4393
Ballerup;Fraskilt;2009K4;4401
Ballerup;Fraskilt;2010K1;4428
Ballerup;Fraskilt;2010K2;4436
Ballerup;Fraskilt;2010K3;4452
Ballerup;Fraskilt;2010K4;4460
Ballerup;Fraskilt;2011K1;4466
Ballerup;Fraskilt;2011K2;4479
Ballerup;Fraskilt;2011K3;4489
Ballerup;Fraskilt;2011K4;4476
Ballerup;Fraskilt;2012K1;4490
Ballerup;Fraskilt;2012K2;4537
Ballerup;Fraskilt;2012K3;4588
Ballerup;Fraskilt;2012K4;4577
Ballerup;Fraskilt;2013K1;4624
Ballerup;Fraskilt;2013K2;4674
Ballerup;Fraskilt;2013K3;4689
Ballerup;Fraskilt;2013K4;4671
Ballerup;Fraskilt;2014K1;4753
Ballerup;Fraskilt;2014K2;4809
Ballerup;Fraskilt;2014K3;4843
Ballerup;Fraskilt;2014K4;4877
Ballerup;Fraskilt;2015K1;4914
Ballerup;Fraskilt;2015K2;4935
Ballerup;Fraskilt;2015K3;4948
Ballerup;Fraskilt;2015K4;4956
Ballerup;Fraskilt;2016K1;4972
Ballerup;Fraskilt;2016K2;5015
Ballerup;Fraskilt;2016K3;5027
Ballerup;Fraskilt;2016K4;5007
Ballerup;Fraskilt;2017K1;4998
Ballerup;Fraskilt;2017K2;5014
Ballerup;Fraskilt;2017K3;4994
Ballerup;Fraskilt;2017K4;4989
Ballerup;Fraskilt;2018K1;5011
Ballerup;Fraskilt;2018K2;5055
Ballerup;Fraskilt;2018K3;5075
Ballerup;Fraskilt;2018K4;5064
Ballerup;Fraskilt;2019K1;5085
Ballerup;Fraskilt;2019K2;5085
Ballerup;Fraskilt;2019K3;5054
Ballerup;Fraskilt;2019K4;5046
Ballerup;Fraskilt;2020K1;5028
Ballerup;Fraskilt;2020K2;5071
Ballerup;Fraskilt;2020K3;5086
Ballerup;Fraskilt;2020K4;5103
Ballerup;Fraskilt;2021K1;5110
Ballerup;Fraskilt;2021K2;5097
Ballerup;Fraskilt;2021K3;5100
Ballerup;Fraskilt;2021K4;5087
Ballerup;Fraskilt;2022K1;5108
Ballerup;Gift/separeret;2008K1;19353
Ballerup;Gift/separeret;2008K2;19301
Ballerup;Gift/separeret;2008K3;19348
Ballerup;Gift/separeret;2008K4;19431
Ballerup;Gift/separeret;2009K1;19409
Ballerup;Gift/separeret;2009K2;19340
Ballerup;Gift/separeret;2009K3;19369
Ballerup;Gift/separeret;2009K4;19451
Ballerup;Gift/separeret;2010K1;19386
Ballerup;Gift/separeret;2010K2;19296
Ballerup;Gift/separeret;2010K3;19338
Ballerup;Gift/separeret;2010K4;19361
Ballerup;Gift/separeret;2011K1;19327
Ballerup;Gift/separeret;2011K2;19249
Ballerup;Gift/separeret;2011K3;19251
Ballerup;Gift/separeret;2011K4;19295
Ballerup;Gift/separeret;2012K1;19255
Ballerup;Gift/separeret;2012K2;19189
Ballerup;Gift/separeret;2012K3;19134
Ballerup;Gift/separeret;2012K4;19178
Ballerup;Gift/separeret;2013K1;19119
Ballerup;Gift/separeret;2013K2;19086
Ballerup;Gift/separeret;2013K3;19097
Ballerup;Gift/separeret;2013K4;19158
Ballerup;Gift/separeret;2014K1;19090
Ballerup;Gift/separeret;2014K2;19010
Ballerup;Gift/separeret;2014K3;19026
Ballerup;Gift/separeret;2014K4;18981
Ballerup;Gift/separeret;2015K1;18904
Ballerup;Gift/separeret;2015K2;18815
Ballerup;Gift/separeret;2015K3;18790
Ballerup;Gift/separeret;2015K4;18721
Ballerup;Gift/separeret;2016K1;18679
Ballerup;Gift/separeret;2016K2;18564
Ballerup;Gift/separeret;2016K3;18559
Ballerup;Gift/separeret;2016K4;18634
Ballerup;Gift/separeret;2017K1;18575
Ballerup;Gift/separeret;2017K2;18507
Ballerup;Gift/separeret;2017K3;18464
Ballerup;Gift/separeret;2017K4;18524
Ballerup;Gift/separeret;2018K1;18513
Ballerup;Gift/separeret;2018K2;18406
Ballerup;Gift/separeret;2018K3;18430
Ballerup;Gift/separeret;2018K4;18447
Ballerup;Gift/separeret;2019K1;18402
Ballerup;Gift/separeret;2019K2;18345
Ballerup;Gift/separeret;2019K3;18390
Ballerup;Gift/separeret;2019K4;18413
Ballerup;Gift/separeret;2020K1;18441
Ballerup;Gift/separeret;2020K2;18399
Ballerup;Gift/separeret;2020K3;18409
Ballerup;Gift/separeret;2020K4;18417
Ballerup;Gift/separeret;2021K1;18446
Ballerup;Gift/separeret;2021K2;18316
Ballerup;Gift/separeret;2021K3;18266
Ballerup;Gift/separeret;2021K4;18335
Ballerup;Gift/separeret;2022K1;18287
Brøndby;Fraskilt;2008K1;3335
Brøndby;Fraskilt;2008K2;3348
Brøndby;Fraskilt;2008K3;3351
Brøndby;Fraskilt;2008K4;3316
Brøndby;Fraskilt;2009K1;3348
Brøndby;Fraskilt;2009K2;3362
Brøndby;Fraskilt;2009K3;3350
Brøndby;Fraskilt;2009K4;3352
Brøndby;Fraskilt;2010K1;3335
Brøndby;Fraskilt;2010K2;3332
Brøndby;Fraskilt;2010K3;3323
Brøndby;Fraskilt;2010K4;3330
Brøndby;Fraskilt;2011K1;3345
Brøndby;Fraskilt;2011K2;3372
Brøndby;Fraskilt;2011K3;3372
Brøndby;Fraskilt;2011K4;3359
Brøndby;Fraskilt;2012K1;3369
Brøndby;Fraskilt;2012K2;3396
Brøndby;Fraskilt;2012K3;3398
Brøndby;Fraskilt;2012K4;3416
Brøndby;Fraskilt;2013K1;3430
Brøndby;Fraskilt;2013K2;3439
Brøndby;Fraskilt;2013K3;3456
Brøndby;Fraskilt;2013K4;3453
Brøndby;Fraskilt;2014K1;3486
Brøndby;Fraskilt;2014K2;3543
Brøndby;Fraskilt;2014K3;3581
Brøndby;Fraskilt;2014K4;3588
Brøndby;Fraskilt;2015K1;3608
Brøndby;Fraskilt;2015K2;3590
Brøndby;Fraskilt;2015K3;3620
Brøndby;Fraskilt;2015K4;3619
Brøndby;Fraskilt;2016K1;3641
Brøndby;Fraskilt;2016K2;3670
Brøndby;Fraskilt;2016K3;3681
Brøndby;Fraskilt;2016K4;3687
Brøndby;Fraskilt;2017K1;3693
Brøndby;Fraskilt;2017K2;3705
Brøndby;Fraskilt;2017K3;3692
Brøndby;Fraskilt;2017K4;3670
Brøndby;Fraskilt;2018K1;3691
Brøndby;Fraskilt;2018K2;3698
Brøndby;Fraskilt;2018K3;3709
Brøndby;Fraskilt;2018K4;3723
Brøndby;Fraskilt;2019K1;3740
Brøndby;Fraskilt;2019K2;3718
Brøndby;Fraskilt;2019K3;3689
Brøndby;Fraskilt;2019K4;3665
Brøndby;Fraskilt;2020K1;3674
Brøndby;Fraskilt;2020K2;3697
Brøndby;Fraskilt;2020K3;3691
Brøndby;Fraskilt;2020K4;3725
Brøndby;Fraskilt;2021K1;3707
Brøndby;Fraskilt;2021K2;3750
Brøndby;Fraskilt;2021K3;3733
Brøndby;Fraskilt;2021K4;3749
Brøndby;Fraskilt;2022K1;3767
Brøndby;Gift/separeret;2008K1;13871
Brøndby;Gift/separeret;2008K2;13785
Brøndby;Gift/separeret;2008K3;13748
Brøndby;Gift/separeret;2008K4;13850
Brøndby;Gift/separeret;2009K1;13850
Brøndby;Gift/separeret;2009K2;13805
Brøndby;Gift/separeret;2009K3;13802
Brøndby;Gift/separeret;2009K4;13835
Brøndby;Gift/separeret;2010K1;13796
Brøndby;Gift/separeret;2010K2;13761
Brøndby;Gift/separeret;2010K3;13819
Brøndby;Gift/separeret;2010K4;13886
Brøndby;Gift/separeret;2011K1;13865
Brøndby;Gift/separeret;2011K2;13789
Brøndby;Gift/separeret;2011K3;13839
Brøndby;Gift/separeret;2011K4;13862
Brøndby;Gift/separeret;2012K1;13833
Brøndby;Gift/separeret;2012K2;13745
Brøndby;Gift/separeret;2012K3;13709
Brøndby;Gift/separeret;2012K4;13740
Brøndby;Gift/separeret;2013K1;13709
Brøndby;Gift/separeret;2013K2;13637
Brøndby;Gift/separeret;2013K3;13690
Brøndby;Gift/separeret;2013K4;13722
Brøndby;Gift/separeret;2014K1;13701
Brøndby;Gift/separeret;2014K2;13695
Brøndby;Gift/separeret;2014K3;13684
Brøndby;Gift/separeret;2014K4;13682
Brøndby;Gift/separeret;2015K1;13624
Brøndby;Gift/separeret;2015K2;13617
Brøndby;Gift/separeret;2015K3;13603
Brøndby;Gift/separeret;2015K4;13696
Brøndby;Gift/separeret;2016K1;13650
Brøndby;Gift/separeret;2016K2;13592
Brøndby;Gift/separeret;2016K3;13570
Brøndby;Gift/separeret;2016K4;13589
Brøndby;Gift/separeret;2017K1;13607
Brøndby;Gift/separeret;2017K2;13560
Brøndby;Gift/separeret;2017K3;13551
Brøndby;Gift/separeret;2017K4;13538
Brøndby;Gift/separeret;2018K1;13518
Brøndby;Gift/separeret;2018K2;13463
Brøndby;Gift/separeret;2018K3;13452
Brøndby;Gift/separeret;2018K4;13482
Brøndby;Gift/separeret;2019K1;13402
Brøndby;Gift/separeret;2019K2;13288
Brøndby;Gift/separeret;2019K3;13232
Brøndby;Gift/separeret;2019K4;13271
Brøndby;Gift/separeret;2020K1;13231
Brøndby;Gift/separeret;2020K2;13202
Brøndby;Gift/separeret;2020K3;13215
Brøndby;Gift/separeret;2020K4;13274
Brøndby;Gift/separeret;2021K1;13291
Brøndby;Gift/separeret;2021K2;13255
Brøndby;Gift/separeret;2021K3;13239
Brøndby;Gift/separeret;2021K4;13197
Brøndby;Gift/separeret;2022K1;13202
Gentofte;Fraskilt;2008K1;5875
Gentofte;Fraskilt;2008K2;5893
Gentofte;Fraskilt;2008K3;5929
Gentofte;Fraskilt;2008K4;5925
Gentofte;Fraskilt;2009K1;5907
Gentofte;Fraskilt;2009K2;5933
Gentofte;Fraskilt;2009K3;5984
Gentofte;Fraskilt;2009K4;5995
Gentofte;Fraskilt;2010K1;6078
Gentofte;Fraskilt;2010K2;6080
Gentofte;Fraskilt;2010K3;6099
Gentofte;Fraskilt;2010K4;6148
Gentofte;Fraskilt;2011K1;6162
Gentofte;Fraskilt;2011K2;6205
Gentofte;Fraskilt;2011K3;6257
Gentofte;Fraskilt;2011K4;6314
Gentofte;Fraskilt;2012K1;6350
Gentofte;Fraskilt;2012K2;6391
Gentofte;Fraskilt;2012K3;6458
Gentofte;Fraskilt;2012K4;6505
Gentofte;Fraskilt;2013K1;6526
Gentofte;Fraskilt;2013K2;6567
Gentofte;Fraskilt;2013K3;6629
Gentofte;Fraskilt;2013K4;6677
Gentofte;Fraskilt;2014K1;6799
Gentofte;Fraskilt;2014K2;6893
Gentofte;Fraskilt;2014K3;7024
Gentofte;Fraskilt;2014K4;7069
Gentofte;Fraskilt;2015K1;7093
Gentofte;Fraskilt;2015K2;7122
Gentofte;Fraskilt;2015K3;7156
Gentofte;Fraskilt;2015K4;7207
Gentofte;Fraskilt;2016K1;7219
Gentofte;Fraskilt;2016K2;7223
Gentofte;Fraskilt;2016K3;7284
Gentofte;Fraskilt;2016K4;7341
Gentofte;Fraskilt;2017K1;7393
Gentofte;Fraskilt;2017K2;7441
Gentofte;Fraskilt;2017K3;7392
Gentofte;Fraskilt;2017K4;7366
Gentofte;Fraskilt;2018K1;7406
Gentofte;Fraskilt;2018K2;7422
Gentofte;Fraskilt;2018K3;7401
Gentofte;Fraskilt;2018K4;7373
Gentofte;Fraskilt;2019K1;7390
Gentofte;Fraskilt;2019K2;7387
Gentofte;Fraskilt;2019K3;7321
Gentofte;Fraskilt;2019K4;7304
Gentofte;Fraskilt;2020K1;7315
Gentofte;Fraskilt;2020K2;7357
Gentofte;Fraskilt;2020K3;7397
Gentofte;Fraskilt;2020K4;7378
Gentofte;Fraskilt;2021K1;7414
Gentofte;Fraskilt;2021K2;7421
Gentofte;Fraskilt;2021K3;7402
Gentofte;Fraskilt;2021K4;7394
Gentofte;Fraskilt;2022K1;7410
Gentofte;Gift/separeret;2008K1;27320
Gentofte;Gift/separeret;2008K2;27250
Gentofte;Gift/separeret;2008K3;27381
Gentofte;Gift/separeret;2008K4;27668
Gentofte;Gift/separeret;2009K1;27736
Gentofte;Gift/separeret;2009K2;27696
Gentofte;Gift/separeret;2009K3;27778
Gentofte;Gift/separeret;2009K4;28090
Gentofte;Gift/separeret;2010K1;28042
Gentofte;Gift/separeret;2010K2;28047
Gentofte;Gift/separeret;2010K3;28175
Gentofte;Gift/separeret;2010K4;28276
Gentofte;Gift/separeret;2011K1;28238
Gentofte;Gift/separeret;2011K2;28114
Gentofte;Gift/separeret;2011K3;28211
Gentofte;Gift/separeret;2011K4;28503
Gentofte;Gift/separeret;2012K1;28523
Gentofte;Gift/separeret;2012K2;28510
Gentofte;Gift/separeret;2012K3;28605
Gentofte;Gift/separeret;2012K4;28706
Gentofte;Gift/separeret;2013K1;28709
Gentofte;Gift/separeret;2013K2;28639
Gentofte;Gift/separeret;2013K3;28698
Gentofte;Gift/separeret;2013K4;29004
Gentofte;Gift/separeret;2014K1;28909
Gentofte;Gift/separeret;2014K2;28820
Gentofte;Gift/separeret;2014K3;28764
Gentofte;Gift/separeret;2014K4;28919
Gentofte;Gift/separeret;2015K1;28846
Gentofte;Gift/separeret;2015K2;28759
Gentofte;Gift/separeret;2015K3;28805
Gentofte;Gift/separeret;2015K4;28937
Gentofte;Gift/separeret;2016K1;28877
Gentofte;Gift/separeret;2016K2;28789
Gentofte;Gift/separeret;2016K3;28843
Gentofte;Gift/separeret;2016K4;29027
Gentofte;Gift/separeret;2017K1;28932
Gentofte;Gift/separeret;2017K2;28834
Gentofte;Gift/separeret;2017K3;28912
Gentofte;Gift/separeret;2017K4;29018
Gentofte;Gift/separeret;2018K1;28953
Gentofte;Gift/separeret;2018K2;28854
Gentofte;Gift/separeret;2018K3;28848
Gentofte;Gift/separeret;2018K4;28992
Gentofte;Gift/separeret;2019K1;28913
Gentofte;Gift/separeret;2019K2;28845
Gentofte;Gift/separeret;2019K3;28904
Gentofte;Gift/separeret;2019K4;29062
Gentofte;Gift/separeret;2020K1;28979
Gentofte;Gift/separeret;2020K2;28849
Gentofte;Gift/separeret;2020K3;28803
Gentofte;Gift/separeret;2020K4;28836
Gentofte;Gift/separeret;2021K1;28742
Gentofte;Gift/separeret;2021K2;28576
Gentofte;Gift/separeret;2021K3;28548
Gentofte;Gift/separeret;2021K4;28671
Gentofte;Gift/separeret;2022K1;28619
Gladsaxe;Fraskilt;2008K1;5760
Gladsaxe;Fraskilt;2008K2;5792
Gladsaxe;Fraskilt;2008K3;5780
Gladsaxe;Fraskilt;2008K4;5752
Gladsaxe;Fraskilt;2009K1;5768
Gladsaxe;Fraskilt;2009K2;5769
Gladsaxe;Fraskilt;2009K3;5809
Gladsaxe;Fraskilt;2009K4;5793
Gladsaxe;Fraskilt;2010K1;5812
Gladsaxe;Fraskilt;2010K2;5857
Gladsaxe;Fraskilt;2010K3;5878
Gladsaxe;Fraskilt;2010K4;5880
Gladsaxe;Fraskilt;2011K1;5922
Gladsaxe;Fraskilt;2011K2;5935
Gladsaxe;Fraskilt;2011K3;5928
Gladsaxe;Fraskilt;2011K4;5944
Gladsaxe;Fraskilt;2012K1;5963
Gladsaxe;Fraskilt;2012K2;6020
Gladsaxe;Fraskilt;2012K3;6073
Gladsaxe;Fraskilt;2012K4;6121
Gladsaxe;Fraskilt;2013K1;6150
Gladsaxe;Fraskilt;2013K2;6200
Gladsaxe;Fraskilt;2013K3;6229
Gladsaxe;Fraskilt;2013K4;6238
Gladsaxe;Fraskilt;2014K1;6346
Gladsaxe;Fraskilt;2014K2;6418
Gladsaxe;Fraskilt;2014K3;6448
Gladsaxe;Fraskilt;2014K4;6460
Gladsaxe;Fraskilt;2015K1;6483
Gladsaxe;Fraskilt;2015K2;6471
Gladsaxe;Fraskilt;2015K3;6557
Gladsaxe;Fraskilt;2015K4;6556
Gladsaxe;Fraskilt;2016K1;6583
Gladsaxe;Fraskilt;2016K2;6625
Gladsaxe;Fraskilt;2016K3;6675
Gladsaxe;Fraskilt;2016K4;6670
Gladsaxe;Fraskilt;2017K1;6698
Gladsaxe;Fraskilt;2017K2;6748
Gladsaxe;Fraskilt;2017K3;6800
Gladsaxe;Fraskilt;2017K4;6789
Gladsaxe;Fraskilt;2018K1;6829
Gladsaxe;Fraskilt;2018K2;6826
Gladsaxe;Fraskilt;2018K3;6804
Gladsaxe;Fraskilt;2018K4;6817
Gladsaxe;Fraskilt;2019K1;6845
Gladsaxe;Fraskilt;2019K2;6843
Gladsaxe;Fraskilt;2019K3;6839
Gladsaxe;Fraskilt;2019K4;6786
Gladsaxe;Fraskilt;2020K1;6788
Gladsaxe;Fraskilt;2020K2;6820
Gladsaxe;Fraskilt;2020K3;6847
Gladsaxe;Fraskilt;2020K4;6871
Gladsaxe;Fraskilt;2021K1;6926
Gladsaxe;Fraskilt;2021K2;6951
Gladsaxe;Fraskilt;2021K3;6906
Gladsaxe;Fraskilt;2021K4;6932
Gladsaxe;Fraskilt;2022K1;6923
Gladsaxe;Gift/separeret;2008K1;23758
Gladsaxe;Gift/separeret;2008K2;23664
Gladsaxe;Gift/separeret;2008K3;23762
Gladsaxe;Gift/separeret;2008K4;23963
Gladsaxe;Gift/separeret;2009K1;23959
Gladsaxe;Gift/separeret;2009K2;23925
Gladsaxe;Gift/separeret;2009K3;23992
Gladsaxe;Gift/separeret;2009K4;24174
Gladsaxe;Gift/separeret;2010K1;24231
Gladsaxe;Gift/separeret;2010K2;24231
Gladsaxe;Gift/separeret;2010K3;24269
Gladsaxe;Gift/separeret;2010K4;24403
Gladsaxe;Gift/separeret;2011K1;24384
Gladsaxe;Gift/separeret;2011K2;24349
Gladsaxe;Gift/separeret;2011K3;24348
Gladsaxe;Gift/separeret;2011K4;24376
Gladsaxe;Gift/separeret;2012K1;24368
Gladsaxe;Gift/separeret;2012K2;24304
Gladsaxe;Gift/separeret;2012K3;24314
Gladsaxe;Gift/separeret;2012K4;24393
Gladsaxe;Gift/separeret;2013K1;24337
Gladsaxe;Gift/separeret;2013K2;24266
Gladsaxe;Gift/separeret;2013K3;24275
Gladsaxe;Gift/separeret;2013K4;24377
Gladsaxe;Gift/separeret;2014K1;24333
Gladsaxe;Gift/separeret;2014K2;24234
Gladsaxe;Gift/separeret;2014K3;24348
Gladsaxe;Gift/separeret;2014K4;24459
Gladsaxe;Gift/separeret;2015K1;24390
Gladsaxe;Gift/separeret;2015K2;24385
Gladsaxe;Gift/separeret;2015K3;24386
Gladsaxe;Gift/separeret;2015K4;24474
Gladsaxe;Gift/separeret;2016K1;24451
Gladsaxe;Gift/separeret;2016K2;24369
Gladsaxe;Gift/separeret;2016K3;24394
Gladsaxe;Gift/separeret;2016K4;24557
Gladsaxe;Gift/separeret;2017K1;24527
Gladsaxe;Gift/separeret;2017K2;24460
Gladsaxe;Gift/separeret;2017K3;24610
Gladsaxe;Gift/separeret;2017K4;24784
Gladsaxe;Gift/separeret;2018K1;24724
Gladsaxe;Gift/separeret;2018K2;24724
Gladsaxe;Gift/separeret;2018K3;24707
Gladsaxe;Gift/separeret;2018K4;24819
Gladsaxe;Gift/separeret;2019K1;24753
Gladsaxe;Gift/separeret;2019K2;24720
Gladsaxe;Gift/separeret;2019K3;24693
Gladsaxe;Gift/separeret;2019K4;24764
Gladsaxe;Gift/separeret;2020K1;24735
Gladsaxe;Gift/separeret;2020K2;24628
Gladsaxe;Gift/separeret;2020K3;24526
Gladsaxe;Gift/separeret;2020K4;24610
Gladsaxe;Gift/separeret;2021K1;24585
Gladsaxe;Gift/separeret;2021K2;24530
Gladsaxe;Gift/separeret;2021K3;24450
Gladsaxe;Gift/separeret;2021K4;24434
Gladsaxe;Gift/separeret;2022K1;24461
Glostrup;Fraskilt;2008K1;2006
Glostrup;Fraskilt;2008K2;2019
Glostrup;Fraskilt;2008K3;1996
Glostrup;Fraskilt;2008K4;1997
